Name,Username,Date_Posted,Tweet,Reply_Count,Retweet_Count,Like_Count,Relations
Zing,@zingtv,May 20,"#HallyuTime | The level of ‘relieved’ Ah-ro is Sun-woo के saath 
Watch #Hwarang, every Mon – Fri at 6 PM only on Zing 

#Hwarang #ParkSeoJoon #ParkHyungSik #V #GoAra #ChoiMinHo #DoJiHan #LeeDaIn #SeoYeaJi #ChoYoonWoo #KimJiSoo #Warriors #Friendship #Love #Romance #KDrama",,4.0,16,friendship
Atenaga Victor,@atenagavictor,May 21,"When we get healed, we ought to spread the healing to other. #tRIB #peoplefactor #friendship #twitter",,5.0,14,friendship
Lefty Len Climate Change Resister,@Len_Future,May 19,Oh my gosh! I’ve missed seeing you dear wonderful sister resister Jackie! This makes my day dear fabulous friend! Thanks so much!! I wish you & all resisters a wonderful weekend! Having great friends like you makes life so much better! #Friendship #StrongerTogether,2.0,4.0,12,friendship
Queen Zee,@marzodi,May 23,"SUSSEX SQUAD!!!!!! 

Proudly on the right side of history! Here’s to all of you fabulous people! 
#SquadGoals #SussexSquad",2.0,92.0,319,friendship
Greatest Days The Musical Fans,@Greatest_Days_,May 23,"A few more audience reviews 
@PalaceAndOpera
 after yesterday evening’s performance of Greatest Days Musical. 

#greatestdays #takethat #friendship #nostalgic #musical #theatre #garybarlow #TimFirth #greatestdaysambassadors",,9.0,20,friendship
Angeliki in NYC( Vote Biden/Kamala in 2024  ),@ellinidata,May 19,"I have no followers but FRIENDS here! thank you!
“Friendship marks a life even more deeply than love. Love risks degenerating into obsession, friendship is never anything but sharing.” #friendship",8.0,1.0,34,friendship
All Elite Wrestling,@AEW,May 20,"A complicated history between #BestFriends 
@sexychuckiet
 @trentylocks
 and 
@WheelerYuta
, indeed

Watch #AEWRampage on TNT!",6.0,94.0,336,friendship
The Sklar Brothers,@SklarBrothers,May 21,"#HarMarSuperSklar one of the best parts of going on the road is getting to hang with old friends while holding tiny dogs. #friendship #comedy 
@HarMarSuperstar",6.0,1.0,62,friendship
Zhengguan,@ZhengguanCN,May 23,"Good #morning, dear friends~
A friend means that I can take off all my defenses by your side at any time and share all the good things with you!#friendship #AnimalsLover",2.0,9.0,26,friendship
Sumana Datta Kapavarapu,@heissuman,May 23,"Re-watching nth time!
#dalapathi by #maniratnam
One of the greatest story on the greatest of existing bonds: #friendship 
#Mammootty and #Rajinikanth 
Special mention #aravindswamy 
Interval scene and climax ",,15.0,28,friendship
Murray & Friends,@burrowingbolt,May 23,"Koko was delighted to meet her friend Tilly on her walk, things are always better with friends   #dogs #dogsoftwitter #Newfoundland #newfoundlandandlabrador #BFFs #friends #friendship",2.0,3.0,60,friendship
The Don Rickles Channel,@RicklesChannel,May 22,"You've got a friend in me! Don with his best friend, fellow comedian Bob Newhart. Tune in July 4th for Don's ""Pine Knob Amphitheater"" performance, premiering on the Don Rickles YouTube Channel! #bestfriends #comedy #donrickles #bobnewhart #newhart #yougotafriendinme #ToyStory",1.0,1.0,10,friendship
Sphoenix- Nic Owen,@sphoenix78,May 22,Know your tribe xx  #friendship #connection,7.0,,25,friendship
The Pink Tea Room - Alison Bladh,@pinktearoom,May 21,Just got back from an amazing golfing weekend in Scotland with my girlfriends. It's so wonderful to spend time with friends & create new memories. Feeling #grateful for the experience & looking forward to the next adventure. #GirlsTrip #GolfingWeekend #Scotland #Friendship,1.0,2.0,29,friendship
The Pink Tea Room - Alison Bladh,@pinktearoom,May 22,"Distance may separate us physically, but true friendship knows no boundaries.  Let's cherish those special people who may be far away in miles but always close to our hearts. Tag your long-distance bestie and show them some love today! #friendship #distance #love",2.0,1.0,17,friendship
James Price,@JPriceCartoons,May 21,"A picture of Florence Kensington (Foxie), Casandra Mittens (Sandi) Penny and Pixie when they were all little girls.

Maybe one of them invited the others round their house?

#cartoon #drawing #originalcharacter #cute #girls #friends #friendship #illustlation #digitalart",2.0,5.0,25,friendship
GEOSANS777 creator of omniverse,@777geosans,May 22,"Team friend to the hot springs relax
Geo: I will pay all
Wilson: sigh... 
Friend: omg.. 
@CharaYT5
 @Cherry_mel_10
 @Kok3_Art
 @Ellie_sanmi
 @Cherry_mel_10
 @BerryFabri
 @Evan_BeamTH
 @araarashishi048
#fanart #friend #team #relax #fun #bestfriends #funny #cute #draw #myart #oc #myoc",8.0,16.0,48,friendship
Sally Powell,@smallclanger99,May 23,Friends are the best! #soulsister #friendship,,,20,friendship
Jason Grohoske,@jgrohoske9,May 21,"#SquadGoals at 
@NatlRestShow
 while visiting 
@JJSnackFoods
. I love you, 
@DippinDots
 

@superpretzel
 and 
@Official_ICEE
 are pretty cool too! #2023RestaurantShow",2.0,2.0,11,friendship
Spampi & Savre Daily - Fan Account,@spampsavredaily,May 21,"They are absolutely the definition of platonic soulmates. 
@D_SAVRE
 @spampistefania
 

#daniellesavre #stefaniaspampinato #mayabishop #carinadeluca #marina #stefanielle #friendship #platonic #stefanielleedits #stefanielleedit",2.0,1.0,45,friendship
Nik Colk Void,@nikvoid,May 21,"Happy Birthday to beautiful 
@KlaraLewis_
 #friendship #collaboration #darkmofo",,,18,friendship
Alien Superstar,@drhymes_,May 21,"My friends and I went to Taco Festival here in Phoenix, AZ yesterday, and we had a blast! This place is starting to feel like home, and it only took 3 whole years, lol. 

#tacofest #phoenix #friendship",4.0,,17,friendship
Toby McClane,@toby_MCC99,May 23,"Out for a belated 40th B’day meal after day one of the 
@ParamedicsUK
  2023 conference with 
@ReflexMedical1
’s Sam and Harriet. 

Meanwhile at Home, this birthday cake arrives    #ParaCon23 #birthday #outout 
@Qualsafe
  #birthdaycake #friendship",7.0,1.0,23,friendship
Lola,@SafariKitty,May 21,"I got to babysit my daughter's BFF today.  She's such a little firecracker .  They're just 9 days apart!!  I love her like she's mine.  

#BestFriends
#BFFs
#SinceDiapers 
#WeekendVibes",2.0,,6,friendship
Trevethin Lodge 6008,@Trevethin6008,May 23,"Welcome to Bro Anthony, who was initiated into Trevethin Lodge 6008 this evening. A first class ceremony was followed by an excellent meal afterwards for those who joined us #freemasonry #friendship",,3.0,7,friendship
Fd Benjamino Malo out now,@Xtnx__,May 22,"""Nothing like a surprise visit from the talented @
@symphonybeatz
 be came by to drop some hot freestyle and show support for my upcoming album  

#fdbenjaminomalo #newallbum #outmay26 #music #collaboration #friendship #upcomingalbum""",,4.0,5,friendship
Inspiration by John,@LifeWithJohn,May 23,A friend is someone who gives you total freedom to be yourself. - Jim Morrison ~   #TrueFriends,1.0,10.0,22,friendship
Lene Benedicte,@BenedicteLene,May 22,"My friend came over. We had a nice couple of hours on the balcony 

I wish everyone had a #friend in their life. 

#friendship",2.0,1.0,17,friendship
SinDeath,@SinDeath_,May 24,"Hey SinNerds! In about an hour, I'll be streaming HELLDIVERS alongside 
@The_Rezdog
, 
@ObtuseOcelot
, and 
@rudelad737
 for Together Tuesday!

(Twitch links below)

#SmallStreamersConnect #twitch #twitchsteamer #TwitchAffilate #BestFriend #bestfriends #indiedev #indiegame #Helldivers",1.0,4.0,6,friendship
John The Slayer,@JohnWickKaBaap,May 23,"Before meeting 
@arindampaul1224
 I used to think Mount Kilimanjaro belonged to Kenya. But he corrected me and said it belonged to Tanzania.. For many of you it may seem insignificant but for me, it is quite a significant fact.

#friendshipgoals",3.0,2.0,15,friendship
bouncebackon1.eth,@BounceBackOn2,May 22,"I wanna give a special shot out 2 
@kwatts3838
 4 Titanium here 
@PlaySwoops
  in exchange for a commissioned art piece I will hand draw 4 him with a ball point pen. Much Love Brother 4 the Love & Support.Stay tuned 4 what I will cook up.
#Art #Artist #Friendship #OwnersClub #Vet",5.0,5.0,21,friendship
Superbook,@SuperbookTV,May 23,"Do you have a friend in need? Go the extra mile to help him or her today. 

#SuperVerse
#Friendship",,4.0,30,friendship
Sanctuary Runners Ireland,@SanctuaryRunner,May 20,"Community Integration this morning - everywhere across Ireland from Letterkenny to Mallow, Tallaght to Cork and Limerick to Monaghan! #RunAsOne #NowMoreThanEver #SanctuaruRunners #Solidarity #Friendship #Respect
@Rethink_Ireland
 @irishathletics
 @FionacFinn
 @joefingalgreen",,10.0,26,friendship
Inspiration by John,@LifeWithJohn,May 23,"True friendship isn't about being there when it's convenient, it's about being there when it's not. - Unknown Author ~ #TrueFriends",,5.0,8,friendship
Girls’ PE Dept at Bolton School,@BSGDSport,May 22,"ROUNDERS
Well done to all in Year 7 who had an amazing time in the sunshine  this morning taking part in their Inter form Rounders competition. 

Congratulations to overall champions 7E  and to runners up 7D 
#BSGDYear7
#BSGDRounders
#BSGDSport
#fun #friendship #challenge",2.0,5.0,13,friendship
"Dheepa Sundaram, Ph.D. (she/her) #abortionondemand",@themodsisyphus,May 22,Luna and Sadie enjoying a lovely Denver Sunday afternoon. #bestfriends,1.0,,16,friendship
SUMAN,@Su_man19,May 19,"If you want to shine like a sun, first burn like a sun.

Come and join Night Space 

#Songs #Music #Friendship",2.0,7.0,30,friendship
Karen Spafford-Fitz,@karen_sp_fitz,May 22,"What do you do when your team’s out of the playoffs and you’re craving #hockey? Grab a copy of WINGMAN by ⁦
@jeanmillswriter
⁩! Great game action with themes of sportsmanship, family dynamics, and #friendship. #recommend ⁦
@orcabook
⁩ #YA",,2.0,4,friendship
Inspiration by John,@LifeWithJohn,May 23,It never pays to worry about those who don't like you. Concentrate on loving those who love you. ~ #TrueFriends,,4.0,6,friendship
Vinod Kumar,@viniku15,May 20,"""In medical school, having a real friend is a true blessing. Someone who understands the ups and downs of this journey, who supports you through the tough times, and who celebrates your successes with you. Thank you for being that friend!  
@lachman_sodho
 
#friendship #medschool",3.0,,25,friendship
Jaice Tetlow,@JaT20651298,May 21,"So well deserved for Evie. She has worked her socks off and continued to push through all weekend. Such a proud coach of not only Evie but all of the U13s
#weareTameside #squadgoals #proudcoach #blueandyellow",,2.0,11,friendship
Israel in Toronto,@IsraelinToronto,May 23,"We had an amazing day at 2023’s 
@UJAWalk
 with Israel! 

We joined tens of thousands of participants in celebrating the bond between #Canada and Israel. Together, we walked, laughed, and stood united for peace and #friendship. 

Thank you to 
@UJAFederation
 and the incredible…",6.0,9.0,43,friendship
International Children's Author,@birdwriter7,May 22,"If you are looking for a #childrensbook to uplift kids who are suffering from being bullied, this could be the one. 

https://amazon.com/Luna-the-Moon-Pig/dp/191604946X/ref=tmm_pap_swatch_0?_encoding=UTF8&qid=1683939817&sr=1-1……
#Recommended #childrensbooks #humor #friendship #happilyeverafter #antibully #picturebooks",1.0,23.0,22,friendship
Jenny Kane,@JennyKaneAuthor,May 23,"Time for a tiny taster of Spring Blossoms at Mill Grange

Read a mini snippet of the third #MillGrange novel over at my place today

https://jennykane.co.uk/blog/opening-lines-spring-blossoms-at-mill-grange-3/…
@AriaFiction
 @RNAtweets
 #TuesNews 
#series #romcom #friendship #Exmoor #archaeology #houserestoration #romance",,61.0,27,friendship
Collin Hess,@collin_hess2025,May 23,"Love this team  
Squad showed up when it mattered…ticket punched #squadgoals #AMFAM #familyWeAre #athleticsmercado #alliance 
@AMercadoAZ
 
@MercadoMo
 
@jaygehrke",1.0,1.0,12,friendship
WaCity,@Wacity,May 22,"Tripping on 
@paulinenjoroge
  who has taught us much on how to be consistent, hardworking, focused 
Go light the world, my dear friend. 
Burn  bright; burn  fiercely! #Friendship #Footprints  #Blessings",4.0,8.0,65,friendship
tawnya benavides bhattacharya,@tbhattacharya,May 21,"Friends since we were teens!  I met Sara in Vienna when I was 19 and she was 17. We’ve been friends ever since thru Seattle, Vienna, London, LA and soon Costa Rica.  #poolparty #friendship",1.0,,35,friendship
Md Balayet Hossain,@BalayetHos88535,May 23,"Best tee store  MUG, HOODIE, THIRST  Buy Now > https://shirtbundle.com/horse <
 
#horse #sketch #friendship #beauty #nature #holivi #furry #fantasyart #ArtLovers #imaginaryworld #nftart #NFTartwork #opensea #dark #Rescue #Filly #Support #Donate #Love #Mareandfoal #rescue #donate",,3.0,7,friendship
John McCaffrey,@jamccaffrey,May 21,"Perennial Man https://goodmenproject.com/featured-content/perennial-man-kpkn/… 
#Faith #family #friendship #gardening #happiness, #lifelessons #relationships #spring #success  #novanation 
@GoodMenProject",1.0,3.0,4,friendship
Diana Kelm,@Diana_Kelm,May 24,"Got to moderate the #ATS2023 Critical Care Core Curriculum with this amazing educator. 

So glad we got connected through the Education committee. 

#meded #friendsforever 
@RaniaRightHeart",,3.0,23,friendship
Anele Ndlovu,@ndlovu_anele,May 21,"the words of Jigga Man…I love girls, girls, girls. Girls I do adore 
@PhumeCarol
 @DineoKwili
 

#saturday #SaturdayNight #sisters #sisterlove #friends #friendship #FriendshipGoals",1.0,1.0,5,friendship
Devonshire Freemasons,@DevonMasons,May 23,"W. Bro Gerry Rooke - 60 years service to Freemasonry 
Read more  https://buff.ly/3MNt1xy 

#freemasonry #freemasons #Integrity #Friendship #Respect #charity #giving #donation #support #grant #local #devonshire #oneorganisation #RoyalArch @unitedgrandlodgeofengland",,7.0,40,friendship
Pippa Mann,@PippaMann,May 21,"Proud to make the finish after the adversity this 
@24hNBR
. 

Proud to call 
@beitskevisser
, 
@FWohlwend5
 and 
@celiamracing
 my team-mates.

Proud of our pace every session on track - including 6th fastest lap of all the GT4 cars in the race - including SP10! 

#SquadGoals",7.0,18.0,203,friendship
Nick Davis,@alt_world,May 23,"It is new #TshirtTuesday and the debut of my new design - Winnie the Pooh and Piglet, too - Friends Forever on 
@Teepublic
: https://teepublic.com/t-shirt/45656966-friends-forever-classic-winnie-the-pooh-and-piglet?store_id=58729… 

#winniethepooh #piglet #friendsforever",,2.0,4,friendship
Devonshire Freemasons,@DevonMasons,May 22,"W.Bro G.I.Warn PPrJGW - 60Years Certificate Readmore  https://buff.ly/3IzahPP 
#freemasonry #freemasons #Integrity #Friendship #Respect #charity #giving #donation #support #grant #local #devonshire #oneorganisation #RoyalArch @unitedgrandlodgeofengland #60Years #Congratulations",,10.0,36,friendship
Devonshire Freemasons,@DevonMasons,May 22,"Devon County Show - Day 3 Read more  https://buff.ly/3ov5iZz 

#freemasonry #freemasons #Integrity #Friendship #Respect #charity #giving #donation #support #grant #local #devonshire #oneorganisation #RoyalArch @unitedgrandlodgeofengland #devon #county #show",,1.0,26,friendship
Stephanie Wood loves the AEGEAN SUN,@AegeanSunSeries,May 23,"Escape to #Greece with the AEGEAN SUN series of fun holiday reads and enjoy a little sunshine and shenanigans from the comfort of your armchair!

#holidayreads #beachreads #KU #bookseries 
#holidayideas #newbeginnings #friendship #comedy

https://amzn.to/3JJmcZC ",,4.0,5,friendship
More Cream Than Coffee,@MoCreamCoffee,May 22,"""#TOKO is the #vision of a man for a #greatnation. TOKO will rekindle our #unity, #Brotherhood and #friendship for today, tomorrow and #posterity."" —
@RevChrisOkotie
 

#Nigeria! Let's go #TOKO for the #NewNigeria 
#WeAreOneFamily #AboriginalDemocracy",18.0,57.0,54,friendship
